date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:24	176798/176798	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2010:44:15%20GMT	https://www.classcentral.com/report/udemy-top-courses/	C:/My%20Web%20Sites/project/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
17:59:24	767295/767295	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:24%20GMT	https://www.classcentral.com/university/gatech	C:/My%20Web%20Sites/project/www.classcentral.com/university/gatech.html	(from https://www.classcentral.com/)
17:59:24	337756/337756	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:48%20GMT	https://www.classcentral.com/report/india-online-degrees/	C:/My%20Web%20Sites/project/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
17:59:24	257830/257830	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2010:48:23%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	C:/My%20Web%20Sites/project/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
17:59:25	563356/563356	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:04:42%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	C:/My%20Web%20Sites/project/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
17:59:25	741066/741066	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:25%20GMT	https://www.classcentral.com/institution/linuxfoundation	C:/My%20Web%20Sites/project/www.classcentral.com/institution/linuxfoundation.html	(from https://www.classcentral.com/)
17:59:26	736522/736522	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:26%20GMT	https://www.classcentral.com/institution/salesforce	C:/My%20Web%20Sites/project/www.classcentral.com/institution/salesforce.html	(from https://www.classcentral.com/)
17:59:26	169277/169277	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:47%20GMT	https://www.classcentral.com/report/most-popular-courses-2023/	C:/My%20Web%20Sites/project/www.classcentral.com/report/most-popular-courses-2023/index.html	(from https://www.classcentral.com/)
17:59:26	182573/182573	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:47%20GMT	https://www.classcentral.com/report/coursera-top-courses/	C:/My%20Web%20Sites/project/www.classcentral.com/report/coursera-top-courses/index.html	(from https://www.classcentral.com/)
17:59:26	158536/158536	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:49%20GMT	https://www.classcentral.com/report/edx-top-courses/	C:/My%20Web%20Sites/project/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
17:59:26	555697/555697	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:27%20GMT	https://www.classcentral.com/about	C:/My%20Web%20Sites/project/www.classcentral.com/about.html	(from https://www.classcentral.com/)
17:59:27	164841/164841	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:48%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	C:/My%20Web%20Sites/project/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
17:59:27	251367/251367	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:24:08%20GMT	https://www.classcentral.com/report/cs50-free-certificate/	C:/My%20Web%20Sites/project/www.classcentral.com/report/cs50-free-certificate/index.html	(from https://www.classcentral.com/)
17:59:27	292229/292229	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:48%20GMT	https://www.classcentral.com/report/open-university-insiders-perspective/	C:/My%20Web%20Sites/project/www.classcentral.com/report/open-university-insiders-perspective/index.html	(from https://www.classcentral.com/)
17:59:27	540632/540632	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:28%20GMT	https://www.classcentral.com/about/privacy-policy	C:/My%20Web%20Sites/project/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
17:59:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Mar%202023%2017:59:28%20GMT	https://www.classcentral.com/report/google-free-certificates/	C:/My%20Web%20Sites/project/www.classcentral.com/report/google-free-certificates/index.html	(from https://www.classcentral.com/)
17:59:29	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Mar%202023%2017:59:29%20GMT	https://www.classcentral.com/collection/ivy-league-moocs/	C:/My%20Web%20Sites/project/www.classcentral.com/collection/ivy-league-moocs/index.html	(from https://www.classcentral.com/)
17:59:29	275355/275355	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:48%20GMT	https://www.classcentral.com/report/writing-free-online-courses/	C:/My%20Web%20Sites/project/www.classcentral.com/report/writing-free-online-courses/index.html	(from https://www.classcentral.com/)
17:59:30	311153/311153	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2017:04:41%20GMT	https://www.classcentral.com/report/linkedin-learning-free-learning-paths/	C:/My%20Web%20Sites/project/www.classcentral.com/report/linkedin-learning-free-learning-paths/index.html	(from https://www.classcentral.com/)
17:59:30	548091/548091	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:29%20GMT	https://www.classcentral.com/about/careers	C:/My%20Web%20Sites/project/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
17:59:30	533920/533920	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:31%20GMT	https://www.classcentral.com/help	C:/My%20Web%20Sites/project/www.classcentral.com/help.html	(from https://www.classcentral.com/)
17:59:31	531225/531225	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:32%20GMT	https://www.classcentral.com/contact	C:/My%20Web%20Sites/project/www.classcentral.com/contact.html	(from https://www.classcentral.com/)
17:59:31	4693/4693	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2017:59:32%20GMT	https://www.classcentral.com/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/project/www.classcentral.com/cdn-cgi/l/email-protection.html	(from https://www.classcentral.com/)
17:59:31	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263fe47b5-4d7%22	https://www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/project/www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.classcentral.com/)
17:59:33	8784/8784	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2005%20Mar%202023%2013:32:11%20GMT	https://www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	C:/My%20Web%20Sites/project/www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	(from https://www.classcentral.com/)
17:59:33	496467/496467	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:32%20GMT	https://www.classcentral.com/update-item/	C:/My%20Web%20Sites/project/www.classcentral.com/update-item/index.html	(from https://www.classcentral.com/)
17:59:33	496419/496419	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:33%20GMT	https://www.classcentral.com/delete-item/	C:/My%20Web%20Sites/project/www.classcentral.com/delete-item/index.html	(from https://www.classcentral.com/)
17:59:33	496433/496433	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:33%20GMT	https://www.classcentral.com/move-item/	C:/My%20Web%20Sites/project/www.classcentral.com/move-item/index.html	(from https://www.classcentral.com/)
17:59:35	43/43	---MC-	200	added ('OK')	image/gif	date:Mon,%2006%20Mar%202023%2017:59:34%20GMT	http://in.getclicky.com/100717250ns.gif	C:/My%20Web%20Sites/project/in.getclicky.com/100717250ns.gif	(from https://www.classcentral.com/)
17:59:38	496445/496445	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:35%20GMT	https://www.classcentral.com/s/	C:/My%20Web%20Sites/project/www.classcentral.com/s/index.html	(from https://www.classcentral.com/)
17:59:38	496411/496411	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:34%20GMT	https://www.classcentral.com/maestro/course-reviews/	C:/My%20Web%20Sites/project/www.classcentral.com/maestro/course-reviews/index.html	(from https://www.classcentral.com/)
17:59:38	496386/496386	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:34%20GMT	https://www.classcentral.com/coordinator/	C:/My%20Web%20Sites/project/www.classcentral.com/coordinator/index.html	(from https://www.classcentral.com/)
17:59:45	496429/496429	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2017:59:37%20GMT	https://www.classcentral.com/enrollee-list/update-item-progress/	C:/My%20Web%20Sites/project/www.classcentral.com/enrollee-list/update-item-progress/index.html	(from https://www.classcentral.com/)
